"Time","KS (id=4 block=1)","MULR (id=4 block=1)","PHI (id=4 block=1)","PVI (id=4 block=1)","Point Coordinates_Magnitude (id=4 block=1)","Point Coordinates_X (id=4 block=1)","Point Coordinates_Y (id=4 block=1)","Point Coordinates_Z (id=4 block=1)","QL1 (id=4 block=1)","QL2 (id=4 block=1)","QLABS (id=4 block=1)","TIME (id=4 block=1)","Time (id=4 block=1)","WL1 (id=4 block=1)","WL2 (id=4 block=1)","n_A_irr (id=4 block=1)","n_A_rev (id=4 block=1)","p (id=4 block=1)","qm (id=4 block=1)","rhoFs (id=4 block=1)","s_G (id=4 block=1)","u_x (id=4 block=1)","u_y (id=4 block=1)","vtkValidPointMask (id=4 block=1)"
29,1.96496e-12,0.001,0.195,1.45721,1.34629,0.5,1.25,0,5.93226e-06,-1.60821e-05,1.71436e-05,1469.53,29,3.04218e-05,-8.24722e-05,2.07612e-14,1.03983e-13,11785.7,269.997,0,3.36676e-13,6.67566e-05,-6.03251e-05,1
30,1.96496e-12,0.001,0.195,1.50679,1.34629,0.5,1.25,0,6.13195e-06,-1.66238e-05,1.7721e-05,1519.53,30,3.14459e-05,-8.52501e-05,2.11803e-14,1.04312e-13,12188,269.997,0,3.32175e-13,6.90164e-05,-6.2374e-05,1
31,1.96496e-12,0.001,0.195,1.55637,1.34629,0.5,1.25,0,6.33165e-06,-1.71655e-05,1.82984e-05,1569.53,31,3.247e-05,-8.8028e-05,2.15942e-14,1.0457e-13,12590.3,269.998,0,3.28072e-13,7.12763e-05,-6.44228e-05,1
32,1.96496e-12,0.001,0.195,1.60595,1.34629,0.5,1.25,0,6.53134e-06,-1.77071e-05,1.88758e-05,1619.53,32,3.3494e-05,-9.08058e-05,2.20033e-14,1.04786e-13,12992.5,269.998,0,3.24236e-13,7.35362e-05,-6.64717e-05,1
33,1.96496e-12,0.001,0.195,1.65553,1.34629,0.5,1.25,0,6.73103e-06,-1.82488e-05,1.94532e-05,1669.53,33,3.45181e-05,-9.35837e-05,2.24078e-14,1.04968e-13,13394.8,269.998,0,3.20636e-13,7.5796e-05,-6.85206e-05,1
34,1.96496e-12,0.001,0.195,1.70511,1.34629,0.5,1.25,0,6.93072e-06,-1.87905e-05,2.00306e-05,1719.53,34,3.55422e-05,-9.63616e-05,2.2808e-14,1.05119e-13,13797,269.998,0,3.17268e-13,7.80559e-05,-7.05695e-05,1
35,1.96496e-12,0.001,0.195,1.7547,1.34629,0.5,1.25,0,7.13042e-06,-1.93322e-05,2.0608e-05,1769.53,35,3.65662e-05,-9.91394e-05,2.32043e-14,1.05238e-13,14199.3,269.999,0,3.14123e-13,8.03158e-05,-7.26184e-05,1
36,1.96496e-12,0.001,0.195,1.80428,1.34629,0.5,1.25,0,7.33011e-06,-1.98739e-05,2.11853e-05,1819.53,36,3.75903e-05,-0.000101917,2.35968e-14,1.05328e-13,14601.5,269.999,0,3.11183e-13,8.25757e-05,-7.46673e-05,1
37,1.96496e-12,0.001,0.195,1.85386,1.34629,0.5,1.25,0,7.5298e-06,-2.04156e-05,2.17627e-05,1869.53,37,3.86144e-05,-0.000104695,2.39859e-14,1.0539e-13,15003.8,269.999,0,3.08428e-13,8.48355e-05,-7.67162e-05,1
38,1.96496e-12,0.001,0.195,1.90344,1.34629,0.5,1.25,0,7.72949e-06,-2.09572e-05,2.23401e-05,1919.53,38,3.96384e-05,-0.000107473,2.43717e-14,1.05428e-13,15406,269.999,0,3.05844e-13,8.70954e-05,-7.87651e-05,1
39,1.96496e-12,0.001,0.195,1.95302,1.34629,0.5,1.25,0,7.92919e-06,-2.14989e-05,2.29175e-05,1969.53,39,4.06625e-05,-0.000110251,2.47544e-14,1.05442e-13,15808.3,269.999,0,3.03423e-13,8.93553e-05,-8.0814e-05,1
40,1.96496e-12,0.001,0.195,2.0026,1.34629,0.5,1.25,0,8.12888e-06,-2.20406e-05,2.34949e-05,2019.53,40,4.16866e-05,-0.000113029,2.51342e-14,1.05434e-13,16210.5,269.999,0,3.01151e-13,9.16151e-05,-8.28629e-05,1
41,1.96496e-12,0.001,0.195,2.05218,1.34629,0.5,1.25,0,8.32857e-06,-2.25823e-05,2.40723e-05,2069.53,41,4.27106e-05,-0.000115807,2.55114e-14,1.05403e-13,16612.8,269.999,0,2.99015e-13,9.3875e-05,-8.49117e-05,1
42,1.96496e-12,0.001,0.195,2.10176,1.34629,0.5,1.25,0,8.52826e-06,-2.3124e-05,2.46497e-05,2119.53,42,4.37347e-05,-0.000118585,2.5886e-14,1.0535e-13,17015.1,269.999,0,2.96997e-13,9.61349e-05,-8.69606e-05,1
43,1.96496e-12,0.001,0.195,2.15134,1.34629,0.5,1.25,0,8.72796e-06,-2.36657e-05,2.52271e-05,2169.53,43,4.47587e-05,-0.000121362,2.62581e-14,1.05272e-13,17417.3,269.999,0,2.95081e-13,9.83947e-05,-8.90095e-05,1
44,1.96496e-12,0.001,0.195,2.20092,1.34629,0.5,1.25,0,8.92765e-06,-2.42074e-05,2.58045e-05,2219.53,44,4.57828e-05,-0.00012414,2.6628e-14,1.05169e-13,17819.6,269.999,0,2.93252e-13,0.000100655,-9.10584e-05,1
45,1.96496e-12,0.001,0.195,2.2505,1.34629,0.5,1.25,0,9.12734e-06,-2.4749e-05,2.63819e-05,2269.53,45,4.68069e-05,-0.000126918,2.69956e-14,1.05038e-13,18221.8,269.999,0,2.91493e-13,0.000102914,-9.31073e-05,1
46,1.96496e-12,0.001,0.195,2.30008,1.34629,0.5,1.25,0,9.32703e-06,-2.52907e-05,2.69593e-05,2319.53,46,4.78309e-05,-0.000129696,2.73611e-14,1.04879e-13,18624.1,269.999,0,2.8979e-13,0.000105174,-9.51562e-05,1
47,1.96496e-12,0.001,0.195,2.34966,1.34629,0.5,1.25,0,9.52673e-06,-2.58324e-05,2.75367e-05,2369.53,47,4.8855e-05,-0.000132474,2.77244e-14,1.04688e-13,19026.3,269.999,0,2.88126e-13,0.000107434,-9.72051e-05,1
48,1.96496e-12,0.001,0.195,2.39925,1.34629,0.5,1.25,0,9.72642e-06,-2.63741e-05,2.81141e-05,2419.53,48,4.98791e-05,-0.000135252,2.80857e-14,1.04462e-13,19428.6,269.999,0,2.86485e-13,0.000109694,-9.9254e-05,1
49,1.96496e-12,0.001,0.195,2.44883,1.34629,0.5,1.25,0,9.92611e-06,-2.69158e-05,2.86915e-05,2469.53,49,5.09031e-05,-0.00013803,2.84449e-14,1.04199e-13,19830.8,269.999,0,2.84851e-13,0.000111954,-0.000101303,1
50,1.96496e-12,0.001,0.195,2.49841,1.34629,0.5,1.25,0,1.01258e-05,-2.74575e-05,2.92689e-05,2519.53,50,5.19272e-05,-0.000140808,2.88021e-14,1.03895e-13,20233.1,269.999,0,2.83208e-13,0.000114214,-0.000103352,1
51,1.96496e-12,0.001,0.195,2.54799,1.34629,0.5,1.25,0,1.03255e-05,-2.79991e-05,2.98463e-05,2569.53,51,5.29513e-05,-0.000143585,2.91571e-14,1.03546e-13,20635.4,269.999,0,2.8154e-13,0.000116474,-0.000105401,1
52,1.96496e-12,0.001,0.195,2.59757,1.34629,0.5,1.25,0,1.05252e-05,-2.85408e-05,3.04237e-05,2619.53,52,5.39753e-05,-0.000146363,2.951e-14,1.03149e-13,21037.6,269.999,0,2.79832e-13,0.000118734,-0.00010745,1
53,1.96496e-12,0.001,0.195,2.64715,1.34629,0.5,1.25,0,1.07249e-05,-2.90825e-05,3.10011e-05,2669.53,53,5.49994e-05,-0.000149141,2.98606e-14,1.02701e-13,21439.9,270,0,2.78069e-13,0.000120993,-0.000109498,1
54,1.96496e-12,0.001,0.195,2.69673,1.34629,0.5,1.25,0,1.09246e-05,-2.96242e-05,3.15785e-05,2719.53,54,5.60235e-05,-0.000151919,3.02089e-14,1.02198e-13,21842.1,270,0,2.76236e-13,0.000123253,-0.000111547,1
55,1.96496e-12,0.001,0.195,2.74631,1.34629,0.5,1.25,0,1.11243e-05,-3.01659e-05,3.21559e-05,2769.53,55,5.70475e-05,-0.000154697,3.05548e-14,1.01636e-13,22244.4,270,0,2.7432e-13,0.000125513,-0.000113596,1
56,1.96496e-12,0.001,0.195,2.79589,1.34629,0.5,1.25,0,1.1324e-05,-3.07076e-05,3.27333e-05,2819.53,56,5.80716e-05,-0.000157475,3.08981e-14,1.01013e-13,22646.6,270,0,2.72305e-13,0.000127773,-0.000115645,1
57,1.96496e-12,0.001,0.195,2.84547,1.34629,0.5,1.25,0,1.15237e-05,-3.12493e-05,3.33107e-05,2869.53,57,5.90956e-05,-0.000160253,3.12388e-14,1.00325e-13,23048.9,270,0,2.7018e-13,0.000130033,-0.000117694,1
58,1.96496e-12,0.001,0.195,2.89505,1.34629,0.5,1.25,0,1.17233e-05,-3.17909e-05,3.38881e-05,2919.53,58,6.01197e-05,-0.00016303,3.15766e-14,9.95687e-14,23451.1,270,0,2.67931e-13,0.000132293,-0.000119743,1
59,1.96496e-12,0.001,0.195,2.94463,1.34629,0.5,1.25,0,1.1923e-05,-3.23326e-05,3.44655e-05,2969.53,59,6.11438e-05,-0.000165808,3.19114e-14,9.87416e-14,23853.4,270,0,2.65549e-13,0.000134553,-0.000121792,1
60,1.96496e-12,0.001,0.195,2.99422,1.34629,0.5,1.25,0,1.21227e-05,-3.28743e-05,3.50429e-05,3019.53,60,6.21678e-05,-0.000168586,3.2243e-14,9.78412e-14,24255.6,270,0,2.63022e-13,0.000136813,-0.000123841,1
61,1.96496e-12,0.001,0.195,3.0438,1.34629,0.5,1.25,0,1.23224e-05,-3.3416e-05,3.56203e-05,3069.53,61,6.31919e-05,-0.000171364,3.25712e-14,9.68655e-14,24657.9,270,0,2.60342e-13,0.000139072,-0.00012589,1
62,1.96496e-12,0.001,0.195,3.09338,1.34629,0.5,1.25,0,1.25221e-05,-3.39577e-05,3.61977e-05,3119.53,62,6.4216e-05,-0.000174142,3.28958e-14,9.58128e-14,25060.2,270,0,2.57501e-13,0.000141332,-0.000127938,1
63,1.96496e-12,0.001,0.195,3.14296,1.34629,0.5,1.25,0,1.27218e-05,-3.44994e-05,3.67751e-05,3169.53,63,6.524e-05,-0.00017692,3.32166e-14,9.46819e-14,25462.4,270,0,2.54493e-13,0.000143592,-0.000129987,1
64,1.96496e-12,0.001,0.195,3.19254,1.34629,0.5,1.25,0,1.29215e-05,-3.5041e-05,3.73525e-05,3219.53,64,6.62641e-05,-0.000179698,3.35334e-14,9.34721e-14,25864.7,270,0,2.51313e-13,0.000145852,-0.000132036,1
65,1.96496e-12,0.001,0.195,3.24212,1.34629,0.5,1.25,0,1.31212e-05,-3.55827e-05,3.79299e-05,3269.53,65,6.72882e-05,-0.000182476,3.3846e-14,9.21831e-14,26266.9,270,0,2.47956e-13,0.000148112,-0.000134085,1
66,1.96496e-12,0.001,0.195,3.2917,1.34629,0.5,1.25,0,1.33209e-05,-3.61244e-05,3.85073e-05,3319.53,66,6.83122e-05,-0.000185253,3.41541e-14,9.08154e-14,26669.2,270,0,2.44422e-13,0.000150372,-0.000136134,1
67,1.96496e-12,0.001,0.195,3.34128,1.34629,0.5,1.25,0,1.35206e-05,-3.66661e-05,3.90847e-05,3369.53,67,6.93363e-05,-0.000188031,3.44575e-14,8.93696e-14,27071.4,270,0,2.40708e-13,0.000152632,-0.000138183,1
68,1.96496e-12,0.001,0.195,3.39086,1.34629,0.5,1.25,0,1.37203e-05,-3.72078e-05,3.9662e-05,3419.53,68,7.03604e-05,-0.000190809,3.4756e-14,8.78472e-14,27473.7,270,0,2.36816e-13,0.000154892,-0.000140232,1
69,1.96496e-12,0.001,0.195,3.44044,1.34629,0.5,1.25,0,1.392e-05,-3.77495e-05,4.02394e-05,3469.53,69,7.13844e-05,-0.000193587,3.50493e-14,8.62501e-14,27875.9,270,0,2.32749e-13,0.000157151,-0.000142281,1
70,1.96496e-12,0.001,0.195,3.49002,1.34629,0.5,1.25,0,1.41197e-05,-3.82912e-05,4.08168e-05,3519.53,70,7.24085e-05,-0.000196365,3.53373e-14,8.45807e-14,28278.2,270,0,2.28508e-13,0.000159411,-0.00014433,1
71,1.96496e-12,0.001,0.195,3.5396,1.34629,0.5,1.25,0,1.43193e-05,-3.88328e-05,4.13942e-05,3569.53,71,7.34326e-05,-0.000199143,3.56197e-14,8.2842e-14,28680.4,270,0,2.241e-13,0.000161671,-0.000146378,1
72,1.96496e-12,0.001,0.195,3.58918,1.34629,0.5,1.25,0,1.4519e-05,-3.93745e-05,4.19716e-05,3619.53,72,7.44566e-05,-0.000201921,3.58963e-14,8.10373e-14,29082.7,270,0,2.19531e-13,0.000163931,-0.000148427,1
73,1.96496e-12,0.001,0.195,3.63877,1.34629,0.5,1.25,0,1.47187e-05,-3.99162e-05,4.2549e-05,3669.53,73,7.54807e-05,-0.000204699,3.6167e-14,7.91706e-14,29485,270,0,2.14808e-13,0.000166191,-0.000150476,1
74,1.96496e-12,0.001,0.195,3.68835,1.34629,0.5,1.25,0,1.49184e-05,-4.04579e-05,4.31264e-05,3719.53,74,7.65047e-05,-0.000207476,3.64315e-14,7.72462e-14,29887.2,270,0,2.09939e-13,0.000168451,-0.000152525,1
75,1.96496e-12,0.001,0.195,3.73793,1.34629,0.5,1.25,0,1.51181e-05,-4.09996e-05,4.37038e-05,3769.53,75,7.75288e-05,-0.000210254,3.66897e-14,7.52687e-14,30289.5,270,0,2.04934e-13,0.000170711,-0.000154574,1
76,1.96496e-12,0.001,0.195,3.78751,1.34629,0.5,1.25,0,1.53178e-05,-4.15413e-05,4.42812e-05,3819.53,76,7.85529e-05,-0.000213032,3.69415e-14,7.32431e-14,30691.7,270,0,1.99805e-13,0.00017297,-0.000156623,1
77,1.96496e-12,0.001,0.195,3.83709,1.34629,0.5,1.25,0,1.55175e-05,-4.20829e-05,4.48586e-05,3869.53,77,7.95769e-05,-0.00021581,3.71866e-14,7.11747e-14,31094,270,0,1.94561e-13,0.00017523,-0.000158672,1
78,1.96496e-12,0.001,0.195,3.88667,1.34629,0.5,1.25,0,1.57172e-05,-4.26246e-05,4.5436e-05,3919.53,78,8.0601e-05,-0.000218588,3.74249e-14,6.90692e-14,31496.2,270,0,1.89215e-13,0.00017749,-0.000160721,1
79,1.96496e-12,0.001,0.195,3.93625,1.34629,0.5,1.25,0,1.59169e-05,-4.31663e-05,4.60134e-05,3969.53,79,8.16251e-05,-0.000221366,3.76564e-14,6.69321e-14,31898.5,270,0,1.83781e-13,0.00017975,-0.00016277,1
80,1.96496e-12,0.001,0.195,3.98583,1.34629,0.5,1.25,0,1.61166e-05,-4.3708e-05,4.65908e-05,4019.53,80,8.26491e-05,-0.000224144,3.78809e-14,6.47695e-14,32300.7,270,0,1.78272e-13,0.00018201,-0.000164818,1
81,1.96496e-12,0.001,0.195,4.03541,1.34629,0.5,1.25,0,1.63163e-05,-4.42497e-05,4.71682e-05,4069.53,81,8.36732e-05,-0.000226921,3.80984e-14,6.25873e-14,32703,270,0,1.727e-13,0.00018427,-0.000166867,1
82,1.96496e-12,0.001,0.195,4.08499,1.34629,0.5,1.25,0,1.6516e-05,-4.47914e-05,4.77456e-05,4119.53,82,8.46973e-05,-0.000229699,3.83088e-14,6.03916e-14,33105.2,270,0,1.67081e-13,0.00018653,-0.000168916,1
83,1.96496e-12,0.001,0.195,4.13457,1.34629,0.5,1.25,0,1.67157e-05,-4.53331e-05,4.8323e-05,4169.53,83,8.57213e-05,-0.000232477,3.8512e-14,5.81883e-14,33507.5,270,0,1.61428e-13,0.00018879,-0.000170965,1
84,1.96496e-12,0.001,0.195,4.18415,1.34629,0.5,1.25,0,1.69153e-05,-4.58747e-05,4.89004e-05,4219.53,84,8.67454e-05,-0.000235255,3.87081e-14,5.59834e-14,33909.8,270,0,1.55755e-13,0.000191049,-0.000173014,1
85,1.96496e-12,0.001,0.195,4.23373,1.34629,0.5,1.25,0,1.7115e-05,-4.64164e-05,4.94778e-05,4269.53,85,8.77694e-05,-0.000238033,3.8897e-14,5.3783e-14,34312,270,0,1.50078e-13,0.000193309,-0.000175063,1
86,1.96496e-12,0.001,0.195,4.28332,1.34629,0.5,1.25,0,1.73147e-05,-4.69581e-05,5.00552e-05,4319.53,86,8.87935e-05,-0.000240811,3.90788e-14,5.15926e-14,34714.3,270,0,1.44409e-13,0.000195569,-0.000177112,1
87,1.96496e-12,0.001,0.195,4.3329,1.34629,0.5,1.25,0,1.75144e-05,-4.74998e-05,5.06326e-05,4369.53,87,8.98176e-05,-0.000243589,3.92534e-14,4.94179e-14,35116.5,270,0,1.38762e-13,0.000197829,-0.000179161,1
88,1.96496e-12,0.001,0.195,4.38248,1.34629,0.5,1.25,0,1.77141e-05,-4.80415e-05,5.121e-05,4419.53,88,9.08416e-05,-0.000246367,3.9421e-14,4.72642e-14,35518.8,270,0,1.33151e-13,0.000200089,-0.00018121,1
89,1.96496e-12,0.001,0.195,4.43206,1.34629,0.5,1.25,0,1.79138e-05,-4.85832e-05,5.17874e-05,4469.53,89,9.18657e-05,-0.000249144,3.95815e-14,4.51367e-14,35921,270,0,1.27589e-13,0.000202349,-0.000183258,1
90,1.96496e-12,0.001,0.195,4.48164,1.34629,0.5,1.25,0,1.81135e-05,-4.91249e-05,5.23648e-05,4519.53,90,9.28898e-05,-0.000251922,3.9735e-14,4.30402e-14,36323.3,270,0,1.22087e-13,0.000204609,-0.000185307,1
91,1.96496e-12,0.001,0.195,4.53122,1.34629,0.5,1.25,0,1.83132e-05,-4.96665e-05,5.29422e-05,4569.53,91,9.39138e-05,-0.0002547,3.98817e-14,4.09791e-14,36725.5,270,0,1.16657e-13,0.000206869,-0.000187356,1
92,1.96496e-12,0.001,0.195,4.5808,1.34629,0.5,1.25,0,1.85129e-05,-5.02082e-05,5.35196e-05,4619.53,92,9.49379e-05,-0.000257478,4.00217e-14,3.89576e-14,37127.8,270,0,1.11312e-13,0.000209128,-0.000189405,1
93,1.96496e-12,0.001,0.195,4.63038,1.34629,0.5,1.25,0,1.87126e-05,-5.07499e-05,5.4097e-05,4669.53,93,9.5962e-05,-0.000260256,4.0155e-14,3.69798e-14,37530.1,270,0,1.0606e-13,0.000211388,-0.000191454,1
94,1.96496e-12,0.001,0.195,4.67996,1.34629,0.5,1.25,0,1.89123e-05,-5.12916e-05,5.46744e-05,4719.53,94,9.6986e-05,-0.000263034,4.02818e-14,3.5049e-14,37932.3,270,0,1.00912e-13,0.000213648,-0.000193503,1
95,1.96496e-12,0.001,0.195,4.72954,1.34629,0.5,1.25,0,1.9112e-05,-5.18333e-05,5.52518e-05,4769.53,95,9.80101e-05,-0.000265812,4.04023e-14,3.31684e-14,38334.6,270,0,9.58765e-14,0.000215908,-0.000195552,1
96,1.96496e-12,0.001,0.195,4.77912,1.34629,0.5,1.25,0,1.93117e-05,-5.2375e-05,5.58292e-05,4819.53,96,9.90342e-05,-0.00026859,4.05166e-14,3.1341e-14,38736.8,270,0,9.09618e-14,0.000218168,-0.000197601,1
